ID,lexiconId,DisplayText,ThemePackId,CategoryTag,Weight,EffectId,notes
586,109049,羊杂碎,1,9,1.0,0,
587,109050,贺兰山蘑菇炖鸡,1,9,1.0,0,
588,109051,中卫蒿子面,1,9,1.0,0,
589,109052,黄河鲤鱼,1,9,1.0,0,
590,109053,吴忠白水羊头,1,9,1.0,0,
591,109054,烩小吃,1,9,1.0,0,
592,109055,银川辣糊糊,1,9,1.0,0,
593,109056,固原羊羔头,1,9,1.0,0,
594,109057,凉拌沙葱,1,9,1.0,0,
595,109058,枸杞,1,9,1.0,0,
596,109059,吴忠烩肉,1,9,1.0,0,
597,109060,盐池滩羊,1,9,1.0,0,
598,109061,灵武长枣,1,9,1.0,0,
599,109062,西吉粉条,1,9,1.0,0,
600,109063,同心圆枣,1,9,1.0,0,
601,109064,石嘴山大武口凉皮,1,9,1.0,0,
602,110001,大盘鸡,1,10,1.0,0,
603,110002,烤羊肉串,1,10,1.0,0,
604,110003,囊,1,10,1.0,0,
605,110004,手抓饭,1,10,1.0,0,
606,110005,拉条子,1,10,1.0,0,
607,110006,烤包子,1,10,1.0,0,
608,110007,胡辣羊蹄,1,10,1.0,0,
609,110008,拌面,1,10,1.0,0,
610,110009,大盘肚,1,10,1.0,0,
611,110010,椒麻鸡,1,10,1.0,0,
612,110011,纳仁,1,10,1.0,0,
613,110012,马肠子,1,10,1.0,0,
614,110013,粉汤,1,10,1.0,0,
615,110014,油塔子,1,10,1.0,0,
616,110015,酸奶,1,10,1.0,0,
617,110016,吐鲁番葡萄,1,10,1.0,0,
618,110017,哈密瓜,1,10,1.0,0,
619,110018,库尔勒香梨,1,10,1.0,0,
620,110019,阿克苏苹果,1,10,1.0,0,
621,110020,喀什石榴,1,10,1.0,0,
622,110021,薄皮包子,1,10,1.0,0,
623,110022,曲曲,1,10,1.0,0,
624,110023,尕面片,1,10,1.0,0,
625,110024,甜醅,1,10,1.0,0,
626,110025,青海老酸奶,1,10,1.0,0,
627,110026,手抓羊肉,1,10,1.0,0,
628,110027,炮仗面,1,10,1.0,0,
629,110028,羊肠面,1,10,1.0,0,
630,110029,牦牛肉干,1,10,1.0,0,
631,110030,青海奶皮,1,10,1.0,0,
632,110031,酿皮,1,10,1.0,0,
633,110032,青稞饼,1,10,1.0,0,
634,110033,祁连黄菇,1,10,1.0,0,
635,110034,柴达木枸杞,1,10,1.0,0,
636,110035,青海三烧,1,10,1.0,0,
637,110036,筏子,1,10,1.0,0,
638,110037,门源奶皮,1,10,1.0,0,
639,110038,循化线辣椒,1,10,1.0,0,
640,110039,酥油茶,1,10,1.0,0,
641,110040,糌粑,1,10,1.0,0,
642,110041,牦牛肉,1,10,1.0,0,
643,110042,藏面,1,10,1.0,0,
644,110043,甜茶,1,10,1.0,0,
645,110044,青稞酒,1,10,1.0,0,
646,110045,风干牦牛肉,1,10,1.0,0,
647,110046,人参果饭,1,10,1.0,0,
648,110047,酸奶米饭,1,10,1.0,0,
649,110048,奶渣,1,10,1.0,0,
650,110049,藏式血肠,1,10,1.0,0,
651,110050,糌粑肉粥,1,10,1.0,0,
652,110051,虫草炖鸡,1,10,1.0,0,
653,110052,鲁朗石锅鸡,1,10,1.0,0,
654,110053,藏香猪,1,10,1.0,0,
655,201001,开天辟地,2,1,1.0,0,
656,201002,补天浴日,2,1,1.0,0,
657,201003,夸父追日,2,1,1.0,0,
658,201004,精卫填海,2,1,1.0,0,
659,201005,后羿射日,2,1,1.0,0,
660,201006,嫦娥奔月,2,1,1.0,0,
661,201007,过门不入,2,1,1.0,0,
662,201008,八仙过海,2,1,1.0,0,
663,201009,画龙点睛,2,1,1.0,0,
664,201010,天衣无缝,2,1,1.0,0,
665,201011,腾云驾雾,2,1,1.0,0,
666,201012,点石成金,2,1,1.0,0,
667,201013,返老还童,2,1,1.0,0,
668,201014,移山倒海,2,1,1.0,0,
669,201015,呼风唤雨,2,1,1.0,0,
670,201016,神出鬼没,2,1,1.0,0,
671,201017,鬼斧神工,2,1,1.0,0,
672,201018,麻姑献寿,2,1,1.0,0,
673,201019,羽化登仙,2,1,1.0,0,
674,201020,炼石补天,2,1,1.0,0,
675,201021,顶天立地,2,1,1.0,0,
676,201022,龙凤呈祥,2,1,1.0,0,
677,201023,龙飞凤舞,2,1,1.0,0,
678,201024,龙马精神,2,1,1.0,0,
679,201025,乘龙快婿,2,1,1.0,0,
680,201026,鹊桥相会,2,1,1.0,0,
681,201027,吴刚伐桂,2,1,1.0,0,
682,201028,蟾宫折桂,2,1,1.0,0,
683,201029,福如东海,2,1,1.0,0,
684,201030,寿比南山,2,1,1.0,0,
685,201031,沧海桑田,2,1,1.0,0,
686,201032,烂柯忘归,2,1,1.0,0,
687,201033,三头六臂,2,1,1.0,0,
688,201034,火眼金睛,2,1,1.0,0,
689,201035,千变万化,2,1,1.0,0,
690,201036,攀龙附凤,2,1,1.0,0,
691,201037,潜龙在渊,2,1,1.0,0,
692,201038,仙风道骨,2,1,1.0,0,
693,201039,飘飘欲仙,2,1,1.0,0,
694,201040,海市蜃楼,2,1,1.0,0,
695,201041,金风玉露,2,1,1.0,0,
696,201042,牛郎织女,2,1,1.0,0,
697,201043,金乌玉兔,2,1,1.0,0,
698,201044,日月参商,2,1,1.0,0,
699,201045,云开见日,2,1,1.0,0,
700,201046,拨云见日,2,1,1.0,0,
701,201047,电闪雷鸣,2,1,1.0,0,
702,201048,风驰电掣,2,1,1.0,0,
703,201049,雷厉风行,2,1,1.0,0,
704,201050,龙争虎斗,2,1,1.0,0,
705,201051,龙潭虎穴,2,1,1.0,0,
706,201052,如虎添翼,2,1,1.0,0,
707,201053,凤鸣朝阳,2,1,1.0,0,
708,201054,麒麟之才,2,1,1.0,0,
709,201055,东床坦腹,2,1,1.0,0,
710,201056,混沌初开,2,1,1.0,0,
711,201057,天地玄黄,2,1,1.0,0,
712,201058,伏羲画卦,2,1,1.0,0,
713,201059,真龙天子,2,1,1.0,0,
714,201060,天神地祇,2,1,1.0,0,
715,201061,天罗地网,2,1,1.0,0,
716,201062,天花乱坠,2,1,1.0,0,
717,201063,天外有天,2,1,1.0,0,
718,201064,天上人间,2,1,1.0,0,
719,201065,琼楼玉宇,2,1,1.0,0,
720,201066,玉宇琼楼,2,1,1.0,0,
721,201067,玉兔东升,2,1,1.0,0,
722,201068,共工触山,2,1,1.0,0,
723,201069,女娲炼石,2,1,1.0,0,
724,201070,三皇五帝,2,1,1.0,0,
725,201071,吞云吐雾,2,1,1.0,0,
726,201072,驾鹤西去,2,1,1.0,0,
727,201073,海外奇谈,2,1,1.0,0,
728,201074,龙游浅水,2,1,1.0,0,
729,201075,虎踞龙盘,2,1,1.0,0,
730,201076,龙盘虎踞,2,1,1.0,0,
731,201077,龙腾虎跃,2,1,1.0,0,
732,201078,虎啸龙吟,2,1,1.0,0,
733,201079,风云际会,2,1,1.0,0,
734,201080,风云变幻,2,1,1.0,0,
735,201081,银汉无声,2,1,1.0,0,
736,201082,瑶池西望,2,1,1.0,0,
737,201083,月里嫦娥,2,1,1.0,0,
738,201084,金乌西坠,2,1,1.0,0,
739,201085,扶桑日出,2,1,1.0,0,
740,201086,天倾西北,2,1,1.0,0,
741,201087,地陷东南,2,1,1.0,0,
742,201088,真命天子,2,1,1.0,0,
743,201089,龙颜大悦,2,1,1.0,0,
744,201090,雷霆万钧,2,1,1.0,0,
745,201091,龙生九子,2,1,1.0,0,
746,201092,龙章凤姿,2,1,1.0,0,
747,201093,大闹天宫,2,1,1.0,0,
748,201094,七十二变,2,1,1.0,0,
749,201095,齐天大圣,2,1,1.0,0,
750,201096,天兵天将,2,1,1.0,0,
751,201097,巫山云雨,2,1,1.0,0,
752,201098,腾蛟起凤,2,1,1.0,0,
753,201099,风虎云龙,2,1,1.0,0,
754,201100,龙虎风云,2,1,1.0,0,
755,202001,守株待兔,2,2,1.0,0,
756,202002,刻舟求剑,2,2,1.0,0,
757,202003,掩耳盗铃,2,2,1.0,0,
758,202004,揠苗助长,2,2,1.0,0,
759,202005,亡羊补牢,2,2,1.0,0,
760,202006,对牛弹琴,2,2,1.0,0,
761,202007,井底之蛙,2,2,1.0,0,
762,202008,狐假虎威,2,2,1.0,0,
763,202009,叶公好龙,2,2,1.0,0,
764,202010,滥竽充数,2,2,1.0,0,
765,202011,自相矛盾,2,2,1.0,0,
766,202012,买椟还珠,2,2,1.0,0,
767,202013,郑人买履,2,2,1.0,0,
768,202014,邯郸学步,2,2,1.0,0,
769,202015,东施效颦,2,2,1.0,0,
770,202016,南辕北辙,2,2,1.0,0,
771,202017,杯弓蛇影,2,2,1.0,0,
772,202018,画蛇添足,2,2,1.0,0,
773,202019,鹬蚌相争,2,2,1.0,0,
774,202020,螳螂捕蝉,2,2,1.0,0,
775,202021,愚公移山,2,2,1.0,0,
776,202022,杞人忧天,2,2,1.0,0,
777,202023,朝三暮四,2,2,1.0,0,
778,202024,盲人摸象,2,2,1.0,0,
779,202025,囫囵吞枣,2,2,1.0,0,
780,202026,坐井观天,2,2,1.0,0,
781,202027,黔驴技穷,2,2,1.0,0,
782,202028,因噎废食,2,2,1.0,0,
783,202029,按图索骥,2,2,1.0,0,
784,202030,削足适履,2,2,1.0,0,
785,202031,缘木求鱼,2,2,1.0,0,
786,202032,抱薪救火,2,2,1.0,0,
787,202033,饮鸩止渴,2,2,1.0,0,
788,202034,塞翁失马,2,2,1.0,0,
789,202035,三人成虎,2,2,1.0,0,
790,202036,一叶障目,2,2,1.0,0,
791,202037,夜郎自大,2,2,1.0,0,
792,202038,狗尾续貂,2,2,1.0,0,
793,202039,狼子野心,2,2,1.0,0,
794,202040,惊弓之鸟,2,2,1.0,0,
795,202041,鸡犬升天,2,2,1.0,0,
796,202042,鸡鸣狗盗,2,2,1.0,0,
797,202043,投鼠忌器,2,2,1.0,0,
798,202044,唇亡齿寒,2,2,1.0,0,
799,202045,辅车相依,2,2,1.0,0,
800,202046,鱼游釜中,2,2,1.0,0,
801,202047,笼中之鸟,2,2,1.0,0,
802,202048,瓮中之鳖,2,2,1.0,0,
803,202049,涸辙之鲋,2,2,1.0,0,
804,202050,临渊羡鱼,2,2,1.0,0,
805,202051,水滴石穿,2,2,1.0,0,
806,202052,铁杵成针,2,2,1.0,0,
807,202053,孟母三迁,2,2,1.0,0,
808,202054,断机教子,2,2,1.0,0,
809,202055,以卵击石,2,2,1.0,0,
810,202056,班门弄斧,2,2,1.0,0,
811,202057,贻笑大方,2,2,1.0,0,
812,202058,疑邻盗斧,2,2,1.0,0,
813,202059,曲高和寡,2,2,1.0,0,
814,202060,越俎代庖,2,2,1.0,0,
815,202061,庖丁解牛,2,2,1.0,0,
816,202062,螳臂当车,2,2,1.0,0,
817,202063,目无全牛,2,2,1.0,0,
818,202064,游刃有余,2,2,1.0,0,
819,202065,梁上君子,2,2,1.0,0,
820,202066,道听途说,2,2,1.0,0,
821,202067,歧路亡羊,2,2,1.0,0,
822,202068,画饼充饥,2,2,1.0,0,
823,202069,望洋兴叹,2,2,1.0,0,
824,202070,狐朋狗友,2,2,1.0,0,
825,202071,狼狈为奸,2,2,1.0,0,
826,202072,为虎作伥,2,2,1.0,0,
827,202073,为虎添翼,2,2,1.0,0,
828,202074,为渊驱鱼,2,2,1.0,0,
829,202075,为丛驱雀,2,2,1.0,0,
830,202076,作茧自缚,2,2,1.0,0,
831,202077,作壁上观,2,2,1.0,0,
832,202078,作威作福,2,2,1.0,0,
833,202079,舍本逐末,2,2,1.0,0,
834,202080,舍近求远,2,2,1.0,0,
835,202081,舍己为人,2,2,1.0,0,
836,202082,舍生取义,2,2,1.0,0,
837,202083,舍生忘死,2,2,1.0,0,
838,202084,以貌取人,2,2,1.0,0,
839,202085,以偏概全,2,2,1.0,0,
840,202086,以管窥天,2,2,1.0,0,
841,202087,井蛙之见,2,2,1.0,0,
842,202088,坐而论道,2,2,1.0,0,
843,202089,对答如流,2,2,1.0,0,
844,202090,为富不仁,2,2,1.0,0,
845,202091,为所欲为,2,2,1.0,0,
846,202092,为非作歹,2,2,1.0,0,
847,202093,因小失大,2,2,1.0,0,
848,202094,捕风捉影,2,2,1.0,0,
849,202095,掩目捕雀,2,2,1.0,0,
850,202096,黄雀在后,2,2,1.0,0,
851,202097,殃及池鱼,2,2,1.0,0,
852,202098,城门失火,2,2,1.0,0,
853,202099,曾子杀猪,2,2,1.0,0,
854,202100,郑人争年,2,2,1.0,0,
855,202101,众口铄金,2,2,1.0,0,
856,203001,卧薪尝胆,2,3,1.0,0,
857,203002,破釜沉舟,2,3,1.0,0,
858,203003,背水一战,2,3,1.0,0,
859,203004,四面楚歌,2,3,1.0,0,
860,203005,完璧归赵,2,3,1.0,0,
861,203006,负荆请罪,2,3,1.0,0,
862,203007,毛遂自荐,2,3,1.0,0,
863,203008,纸上谈兵,2,3,1.0,0,
864,203009,指鹿为马,2,3,1.0,0,
865,203010,篝火狐鸣,2,3,1.0,0,
866,203011,奇货可居,2,3,1.0,0,
867,203012,一鸣惊人,2,3,1.0,0,
868,203013,三顾茅庐,2,3,1.0,0,
869,203014,草船借箭,2,3,1.0,0,
870,203015,望梅止渴,2,3,1.0,0,
871,203016,乐不思蜀,2,3,1.0,0,
872,203017,初出茅庐,2,3,1.0,0,
873,203018,投笔从戎,2,3,1.0,0,
874,203019,洛阳纸贵,2,3,1.0,0,
875,203020,鞠躬尽瘁,2,3,1.0,0,
876,203021,舌战群儒,2,3,1.0,0,
877,203022,七步成诗,2,3,1.0,0,
878,203023,才高八斗,2,3,1.0,0,
879,203024,桃园结义,2,3,1.0,0,
880,203025,三令五申,2,3,1.0,0,
881,203026,围魏救赵,2,3,1.0,0,
882,203027,退避三舍,2,3,1.0,0,
883,203028,一鼓作气,2,3,1.0,0,
884,203029,再衰三竭,2,3,1.0,0,
885,203030,问鼎中原,2,3,1.0,0,
886,203031,刮骨疗毒,2,3,1.0,0,
887,203032,过关斩将,2,3,1.0,0,
888,203033,霸王别姬,2,3,1.0,0,
889,203034,鸿门宴,2,3,1.0,0,
890,203035,项庄舞剑,2,3,1.0,0,
891,203036,暗度陈仓,2,3,1.0,0,
892,203037,声东击西,2,3,1.0,0,
893,203038,空城计,2,3,1.0,0,
894,203039,十面埋伏,2,3,1.0,0,
895,203040,千金一笑,2,3,1.0,0,
896,203041,烽火戏诸侯,2,3,1.0,0,
897,203042,一诺千金,2,3,1.0,0,
898,203043,季布一诺,2,3,1.0,0,
899,203044,图穷匕见,2,3,1.0,0,
900,203045,壮士断腕,2,3,1.0,0,
901,203046,不入虎穴,2,3,1.0,0,
902,203047,捷足先登,2,3,1.0,0,
903,203048,老马识途,2,3,1.0,0,
904,203049,管鲍之交,2,3,1.0,0,
905,203050,调虎离山,2,3,1.0,0,
906,203051,欲擒故纵,2,3,1.0,0,
907,203052,抛砖引玉,2,3,1.0,0,
908,203053,釜底抽薪,2,3,1.0,0,
909,203054,金蝉脱壳,2,3,1.0,0,
910,203055,关门捉贼,2,3,1.0,0,
911,203056,远交近攻,2,3,1.0,0,
912,203057,瞒天过海,2,3,1.0,0,
913,203058,走为上计,2,3,1.0,0,
914,203059,置之死地,2,3,1.0,0,
915,203060,百战百胜,2,3,1.0,0,
916,203061,百战不殆,2,3,1.0,0,
917,203062,知彼知己,2,3,1.0,0,
918,203063,攻其不备,2,3,1.0,0,
919,203064,以逸待劳,2,3,1.0,0,
920,203065,凿壁偷光,2,3,1.0,0,
921,203066,悬梁刺股,2,3,1.0,0,
922,203067,闻鸡起舞,2,3,1.0,0,
923,203068,精忠报国,2,3,1.0,0,
924,203069,徙木立信,2,3,1.0,0,
925,203070,一字千金,2,3,1.0,0,
926,203071,请君入瓮,2,3,1.0,0,
927,203072,来龙去脉,2,3,1.0,0,
928,203073,江郎才尽,2,3,1.0,0,
929,203074,东床快婿,2,3,1.0,0,
930,203075,谢女咏雪,2,3,1.0,0,
931,203076,谢庭兰玉,2,3,1.0,0,
932,203077,卧榻之侧,2,3,1.0,0,
933,203078,单骑救主,2,3,1.0,0,
934,203079,七擒七纵,2,3,1.0,0,
935,203080,意在沛公,2,3,1.0,0,
936,203081,身在曹营,2,3,1.0,0,
937,203082,跃马檀溪,2,3,1.0,0,
938,203083,多多益善,2,3,1.0,0,
939,203084,胯下之辱,2,3,1.0,0,
940,203085,国士无双,2,3,1.0,0,
941,203086,一饭千金,2,3,1.0,0,
942,203087,千金市骨,2,3,1.0,0,
943,203088,萧规曹随,2,3,1.0,0,
944,203089,约法三章,2,3,1.0,0,
945,203090,焚书坑儒,2,3,1.0,0,
946,203091,卧冰求鲤,2,3,1.0,0,
947,203092,程门立雪,2,3,1.0,0,
948,203093,岳母刺字,2,3,1.0,0,
949,203094,韩信点兵,2,3,1.0,0,
950,203095,明修栈道,2,3,1.0,0,
951,203096,万事俱备,2,3,1.0,0,
952,203097,只欠东风,2,3,1.0,0,
953,203098,三顾频烦,2,3,1.0,0,
954,203099,出师未捷,2,3,1.0,0,
955,204001,高山流水,2,4,1.0,0,
956,204002,水落石出,2,4,1.0,0,
957,204003,天长地久,2,4,1.0,0,
958,204004,老骥伏枥,2,4,1.0,0,
959,204005,春风得意,2,4,1.0,0,
960,204006,柳暗花明,2,4,1.0,0,
961,204007,山重水复,2,4,1.0,0,
962,204008,乘风破浪,2,4,1.0,0,
963,204009,直挂云帆,2,4,1.0,0,
964,204010,天涯比邻,2,4,1.0,0,
965,204011,如鱼得水,2,4,1.0,0,
966,204012,浮光掠影,2,4,1.0,0,
967,204013,淡妆浓抹,2,4,1.0,0,
968,204014,红袖添香,2,4,1.0,0,
969,204015,才子佳人,2,4,1.0,0,
970,204016,花前月下,2,4,1.0,0,
971,204017,诗情画意,2,4,1.0,0,
972,204018,沉鱼落雁,2,4,1.0,0,
973,204019,闭月羞花,2,4,1.0,0,
974,204020,倾国倾城,2,4,1.0,0,
975,204021,国色天香,2,4,1.0,0,
976,204022,人面桃花,2,4,1.0,0,
977,204023,物是人非,2,4,1.0,0,
978,204024,触景生情,2,4,1.0,0,
979,204025,睹物思人,2,4,1.0,0,
980,204026,比翼双飞,2,4,1.0,0,
981,204027,举案齐眉,2,4,1.0,0,
982,204028,琴瑟和鸣,2,4,1.0,0,
983,204029,鸾凤和鸣,2,4,1.0,0,
984,204030,白头偕老,2,4,1.0,0,
985,204031,相濡以沫,2,4,1.0,0,
986,204032,相敬如宾,2,4,1.0,0,
987,204033,夫唱妇随,2,4,1.0,0,
988,204034,破镜重圆,2,4,1.0,0,
989,204035,镜花水月,2,4,1.0,0,
990,204036,出口成章,2,4,1.0,0,
991,204037,妙笔生花,2,4,1.0,0,
992,204038,笔下生花,2,4,1.0,0,
993,204039,文思泉涌,2,4,1.0,0,
994,204040,江郎才尽,2,4,1.0,0,
995,204041,笔走龙蛇,2,4,1.0,0,
996,204042,铁画银钩,2,4,1.0,0,
997,204043,入木三分,2,4,1.0,0,
998,204044,对酒当歌,2,4,1.0,0,
999,204045,人生几何,2,4,1.0,0,
1000,204046,壮志难酬,2,4,1.0,0,
1001,204047,怀才不遇,2,4,1.0,0,
1002,204048,生不逢时,2,4,1.0,0,
1003,204049,时不我待,2,4,1.0,0,
1004,204050,书山有路,2,4,1.0,0,
1005,204051,学海无涯,2,4,1.0,0,
1006,204052,学无止境,2,4,1.0,0,
1007,204053,博览群书,2,4,1.0,0,
1008,204054,开卷有益,2,4,1.0,0,
1009,204055,读万卷书,2,4,1.0,0,
1010,204056,行万里路,2,4,1.0,0,
1011,204057,下笔如神,2,4,1.0,0,
1012,204058,腹有诗书,2,4,1.0,0,
1013,204059,胸有成竹,2,4,1.0,0,
1014,204060,竹篮打水,2,4,1.0,0,
1015,204061,画中有诗,2,4,1.0,0,
1016,204062,诗中有画,2,4,1.0,0,
1017,204063,言简意赅,2,4,1.0,0,
1018,204064,深入浅出,2,4,1.0,0,
1019,204065,喜闻乐见,2,4,1.0,0,
1020,204066,脍炙人口,2,4,1.0,0,
1021,204067,流传千古,2,4,1.0,0,
1022,204068,千古佳话,2,4,1.0,0,
1023,204069,名垂青史,2,4,1.0,0,
1024,204070,青史留名,2,4,1.0,0,
1025,204071,流芳百世,2,4,1.0,0,
1026,204072,百世流芳,2,4,1.0,0,
1027,204073,千古风流,2,4,1.0,0,
1028,204074,风流倜傥,2,4,1.0,0,
1029,204075,文采飞扬,2,4,1.0,0,
1030,204076,文采斐然,2,4,1.0,0,
1031,204077,斐然成章,2,4,1.0,0,
1032,204078,著书立说,2,4,1.0,0,
1033,204079,窈窕淑女,2,4,1.0,0,
1034,204080,君子好逑,2,4,1.0,0,
1035,204081,辗转反侧,2,4,1.0,0,
1036,204082,温故知新,2,4,1.0,0,
1037,204083,见贤思齐,2,4,1.0,0,
1038,204084,举一反三,2,4,1.0,0,
1039,204085,学而不厌,2,4,1.0,0,
1040,204086,诲人不倦,2,4,1.0,0,
1041,204087,不耻下问,2,4,1.0,0,
1042,204088,发愤忘食,2,4,1.0,0,
1043,204089,逝者如斯,2,4,1.0,0,
1044,204090,不舍昼夜,2,4,1.0,0,
1045,204091,志不可夺,2,4,1.0,0,
1046,204092,从心所欲,2,4,1.0,0,
1047,204093,不逾矩,2,4,1.0,0,
1048,204094,绿肥红瘦,2,4,1.0,0,
1049,204095,人比黄花,2,4,1.0,0,
1050,204096,曲径通幽,2,4,1.0,0,
1051,204097,化作春泥,2,4,1.0,0,
1052,204098,蜡炬成灰,2,4,1.0,0,
1053,204099,独上西楼,2,4,1.0,0,
1054,204100,渔舟唱晚,2,4,1.0,0,
1055,204101,秋水长天,2,4,1.0,0,
1056,204102,落霞孤鹜,2,4,1.0,0,
1057,205001,大彻大悟,2,5,1.0,0,
1058,205002,醍醐灌顶,2,5,1.0,0,
1059,205003,当头棒喝,2,5,1.0,0,
1060,205004,不可思议,2,5,1.0,0,
1061,205005,皆大欢喜,2,5,1.0,0,
1062,205006,借花献佛,2,5,1.0,0,
1063,205007,四大皆空,2,5,1.0,0,
1064,205008,六根清净,2,5,1.0,0,
1065,205009,立地成佛,2,5,1.0,0,
1066,205010,现身说法,2,5,1.0,0,
1067,205011,三生有幸,2,5,1.0,0,
1068,205012,恒河沙数,2,5,1.0,0,
1069,205013,电光石火,2,5,1.0,0,
1070,205014,泥牛入海,2,5,1.0,0,
1071,205015,单刀直入,2,5,1.0,0,
1072,205016,顽石点头,2,5,1.0,0,
1073,205017,香火因缘,2,5,1.0,0,
1074,205018,一丝不挂,2,5,1.0,0,
1075,205019,心心相印,2,5,1.0,0,
1076,205020,超凡入圣,2,5,1.0,0,
1077,205021,脱胎换骨,2,5,1.0,0,
1078,205022,神通广大,2,5,1.0,0,
1079,205023,森罗万象,2,5,1.0,0,
1080,205024,极乐世界,2,5,1.0,0,
1081,205025,大慈大悲,2,5,1.0,0,
1082,205026,功德无量,2,5,1.0,0,
1083,205027,五蕴皆空,2,5,1.0,0,
1084,205028,舍身饲虎,2,5,1.0,0,
1085,205029,拈花一笑,2,5,1.0,0,
1086,205030,宝相庄严,2,5,1.0,0,
1087,205031,佛光普照,2,5,1.0,0,
1088,205032,普度众生,2,5,1.0,0,
1089,205033,梦幻泡影,2,5,1.0,0,
1090,205034,如是我闻,2,5,1.0,0,
1091,205035,极乐净土,2,5,1.0,0,
1092,205036,苦海无边,2,5,1.0,0,
1093,205037,劫后余生,2,5,1.0,0,
1094,205038,不二法门,2,5,1.0,0,
1095,205039,功德圆满,2,5,1.0,0,
1096,205040,金身不坏,2,5,1.0,0,
1097,205041,降龙伏虎,2,5,1.0,0,
1098,205042,唯我独尊,2,5,1.0,0,
1099,205043,六道轮回,2,5,1.0,0,
1100,205044,慈航普度,2,5,1.0,0,
1101,205045,明心见性,2,5,1.0,0,
1102,205046,顿悟成佛,2,5,1.0,0,
1103,205047,以心传心,2,5,1.0,0,
1104,205048,见性成佛,2,5,1.0,0,
1105,205049,当头一棒,2,5,1.0,0,
1106,205050,前世今生,2,5,1.0,0,
1107,205051,芸芸众生,2,5,1.0,0,
1108,205052,善男信女,2,5,1.0,0,
1109,205053,轮回转世,2,5,1.0,0,
1110,205054,因果报应,2,5,1.0,0,
1111,205055,善有善报,2,5,1.0,0,
1112,205056,广结善缘,2,5,1.0,0,
1113,205057,大千世界,2,5,1.0,0,
1114,205058,众生平等,2,5,1.0,0,
1115,205059,看破红尘,2,5,1.0,0,
1116,205060,水月道场,2,5,1.0,0,
1117,205061,香象渡河,2,5,1.0,0,
1118,205062,羚羊挂角,2,5,1.0,0,
1119,205063,恶有恶报,2,5,1.0,0,
1120,205064,灰头土面,2,5,1.0,0,
1121,205065,逢场作戏,2,5,1.0,0,
1122,205066,斩钉截铁,2,5,1.0,0,
1123,205067,本来面目,2,5,1.0,0,
1124,205068,百尺竿头,2,5,1.0,0,
1125,205069,枯木逢春,2,5,1.0,0,
1126,205070,水中捞月,2,5,1.0,0,
1127,205071,苦海无边回头是岸,2,5,1.0,0,
1128,205072,放下屠刀立地成佛,2,5,1.0,0,
1129,205073,救人一命胜造七级浮屠,2,5,1.0,0,
1130,205074,色即是空空即是色,2,5,1.0,0,
1131,205075,凡所有相皆是虚妄,2,5,1.0,0,
1132,205076,一花一世界一叶一菩提,2,5,1.0,0,
1133,205077,菩提本无树明镜亦非台,2,5,1.0,0,
1134,205078,本来无一物何处惹尘埃,2,5,1.0,0,
1135,205079,身是菩提树心是明镜台,2,5,1.0,0,
1136,205080,时时勤拂拭勿使惹尘埃,2,5,1.0,0,
1137,205081,我不入地狱谁入地狱,2,5,1.0,0,
1138,205082,如梦幻泡影如露亦如电,2,5,1.0,0,
1139,205083,应作如是观,2,5,1.0,0,
1140,205084,一切有为法如梦幻泡影,2,5,1.0,0,
1141,205085,大肚能容容天下难容之事,2,5,1.0,0,
1142,205086,开口便笑笑世间可笑之人,2,5,1.0,0,
1143,205087,饥来吃饭困来即眠,2,5,1.0,0,
1144,205088,十方世界,2,5,1.0,0,
1145,205089,三千大千世界,2,5,1.0,0,
1146,205090,善哉善哉,2,5,1.0,0,
1147,205091,阿弥陀佛,2,5,1.0,0,
1148,206001,种瓜得瓜,2,6,1.0,0,
1149,206002,种豆得豆,2,6,1.0,0,
1150,206003,人言可畏,2,6,1.0,0,
1151,206004,好事多磨,2,6,1.0,0,
1152,206005,捷足先得,2,6,1.0,0,
1153,206006,先发制人,2,6,1.0,0,
1154,206007,后发制人,2,6,1.0,0,
1155,206008,趁热打铁,2,6,1.0,0,
1156,206009,顺藤摸瓜,2,6,1.0,0,
1157,206010,打草惊蛇,2,6,1.0,0,
1158,206011,浑水摸鱼,2,6,1.0,0,
1159,206012,顺手牵羊,2,6,1.0,0,
1160,206013,将计就计,2,6,1.0,0,
1161,206014,将心比心,2,6,1.0,0,
1162,206015,天经地义,2,6,1.0,0,
1163,206016,理直气壮,2,6,1.0,0,
1164,206017,明知故犯,2,6,1.0,0,
1165,206018,明知故问,2,6,1.0,0,
1166,206019,明知山有虎,2,6,1.0,0,
1167,206020,偏向虎山行,2,6,1.0,0,
1168,206021,新官上任三把火,2,6,1.0,0,
1169,206022,树倒猢狲散,2,6,1.0,0,
1170,206023,八九不离十,2,6,1.0,0,
1171,206024,不管三七二十一,2,6,1.0,0,
1172,206025,井水不犯河水,2,6,1.0,0,
1173,206026,强龙不压地头蛇,2,6,1.0,0,
1174,206027,外来的和尚会念经,2,6,1.0,0,
1175,206028,三下五除二,2,6,1.0,0,
1176,206029,二一添作五,2,6,1.0,0,
1177,206030,瑞雪兆丰年,2,6,1.0,0,
1178,206031,无风不起浪,2,6,1.0,0,
1179,206032,路遥知马力,2,6,1.0,0,
1180,206033,日久见人心,2,6,1.0,0,
1181,206034,一个巴掌拍不响,2,6,1.0,0,
1182,206035,三个臭皮匠顶个诸葛亮,2,6,1.0,0,
1183,206036,百闻不如一见,2,6,1.0,0,
